Datetime,Open,High,Low,Close,Adj Close,Volume,Symbol
2024-01-28 00:00:00,42126.125,42143.890625,41959.3984375,41981.29296875,41981.29296875,0,BTC-USD
2024-01-28 01:00:00,41988.02734375,42226.1796875,41988.02734375,42101.015625,42101.015625,322717696,BTC-USD
2024-01-28 02:00:00,42100.8828125,42173.046875,42100.8828125,42102.6953125,42102.6953125,82607104,BTC-USD
2024-01-28 03:00:00,42105.69921875,42229.41796875,42104.03515625,42229.41796875,42229.41796875,0,BTC-USD
2024-01-28 04:00:00,42223.47265625,42727.4609375,42223.47265625,42727.4609375,42727.4609375,898724864,BTC-USD
2024-01-28 05:00:00,42704.71484375,42797.17578125,42478.16796875,42553.046875,42553.046875,837014528,BTC-USD
2024-01-28 06:00:00,42556.1796875,42570.1484375,42329.4609375,42409.19921875,42409.19921875,386885632,BTC-USD
2024-01-28 07:00:00,42410.43359375,42511.046875,42369.3671875,42388.0,42388.0,71604224,BTC-USD
2024-01-28 08:00:00,42390.40625,42606.16796875,42338.703125,42484.90234375,42484.90234375,23231488,BTC-USD
2024-01-28 09:00:00,42488.37890625,42681.6640625,42442.91796875,42590.296875,42590.296875,116336640,BTC-USD
2024-01-28 10:00:00,42583.70703125,42641.046875,42510.859375,42612.2265625,42612.2265625,13275136,BTC-USD
2024-01-28 11:00:00,42609.98828125,42616.0859375,42387.90625,42467.42578125,42467.42578125,246128640,BTC-USD
2024-01-28 12:00:00,42473.265625,42492.6796875,42303.37890625,42417.734375,42417.734375,316009472,BTC-USD
2024-01-28 13:00:00,42416.21484375,42432.48828125,42276.21484375,42398.0078125,42398.0078125,251557888,BTC-USD
2024-01-28 14:00:00,42393.1015625,42509.91796875,42285.35546875,42297.42578125,42297.42578125,209399808,BTC-USD
2024-01-28 15:00:00,42291.33203125,42393.81640625,42182.23828125,42259.73046875,42259.73046875,241510400,BTC-USD
2024-01-28 16:00:00,42256.0859375,42336.37109375,42177.8203125,42314.921875,42314.921875,183810048,BTC-USD
2024-01-28 17:00:00,42310.0625,42310.3828125,42110.640625,42186.2890625,42186.2890625,217745408,BTC-USD
2024-01-28 18:00:00,42179.36328125,42179.36328125,41944.33203125,41989.828125,41989.828125,333031424,BTC-USD
2024-01-28 19:00:00,41982.78125,42011.3359375,41742.24609375,41786.390625,41786.390625,258987008,BTC-USD
2024-01-28 20:00:00,41790.0078125,41957.390625,41696.91015625,41957.390625,41957.390625,321176576,BTC-USD
2024-01-28 21:00:00,41948.19140625,42011.265625,41818.2890625,41988.1328125,41988.1328125,47665152,BTC-USD
2024-01-28 22:00:00,41986.078125,41986.078125,41708.87109375,41830.78125,41830.78125,69282816,BTC-USD
2024-01-28 23:00:00,41832.51171875,42065.34375,41770.5078125,42029.4375,42029.4375,172996608,BTC-USD
2024-01-29 00:00:00,42030.9140625,42048.6171875,41894.50390625,41978.1640625,41978.1640625,0,BTC-USD
2024-01-29 01:00:00,41975.54296875,42280.921875,41975.54296875,42156.296875,42156.296875,0,BTC-USD
2024-01-29 02:00:00,42157.875,42302.6875,42141.74609375,42221.0703125,42221.0703125,69437440,BTC-USD
2024-01-29 03:00:00,42228.20703125,42477.41796875,42228.20703125,42336.76953125,42336.76953125,341699584,BTC-USD
2024-01-29 04:00:00,42333.6015625,42333.6015625,42203.8984375,42224.28125,42224.28125,0,BTC-USD
2024-01-29 05:00:00,42217.359375,42265.51171875,42135.1875,42136.5078125,42136.5078125,0,BTC-USD
2024-01-29 06:00:00,42138.59765625,42244.21484375,42137.69140625,42149.76953125,42149.76953125,0,BTC-USD
2024-01-29 07:00:00,42156.91796875,42232.2265625,42025.40625,42047.47265625,42047.47265625,0,BTC-USD
2024-01-29 08:00:00,42048.78125,42129.22265625,41970.09375,42125.4296875,42125.4296875,0,BTC-USD
2024-01-29 09:00:00,42121.984375,42285.97265625,41966.58203125,42260.33203125,42260.33203125,0,BTC-USD
2024-01-29 10:00:00,42271.8828125,42366.20703125,42224.2890625,42313.5703125,42313.5703125,35737600,BTC-USD
2024-01-29 11:00:00,42310.328125,42342.53515625,42206.421875,42223.18359375,42223.18359375,0,BTC-USD
2024-01-29 12:00:00,42231.26171875,42361.4375,42003.4453125,42098.234375,42098.234375,0,BTC-USD
2024-01-29 13:00:00,42106.92578125,42124.21875,41945.5390625,41996.125,41996.125,241610752,BTC-USD
2024-01-29 14:00:00,41999.30859375,42081.9453125,41818.33203125,41935.5625,41935.5625,365764608,BTC-USD
2024-01-29 15:00:00,41940.453125,42601.80078125,41880.140625,42601.80078125,42601.80078125,839596032,BTC-USD
2024-01-29 16:00:00,42620.609375,43301.41796875,42544.390625,43169.67578125,43169.67578125,2546868224,BTC-USD
2024-01-29 17:00:00,43194.8984375,43298.953125,42952.7890625,42993.51953125,42993.51953125,964724736,BTC-USD
2024-01-29 18:00:00,42997.34375,43108.171875,42907.01171875,43026.4765625,43026.4765625,304699392,BTC-USD
2024-01-29 19:00:00,43032.39453125,43131.93359375,43007.59375,43013.08984375,43013.08984375,105916416,BTC-USD
2024-01-29 20:00:00,43000.62890625,43198.9140625,43000.62890625,43146.0546875,43146.0546875,126695424,BTC-USD
2024-01-29 21:00:00,43165.37109375,43251.6015625,43086.9453125,43215.44140625,43215.44140625,299372544,BTC-USD
2024-01-29 22:00:00,43201.875,43213.57421875,43104.5,43150.125,43150.125,0,BTC-USD
2024-01-29 23:00:00,43137.21484375,43305.8671875,43097.078125,43276.203125,43276.203125,89645056,BTC-USD
2024-01-30 00:00:00,43300.2265625,43300.2265625,43154.61328125,43186.1796875,43186.1796875,88756224,BTC-USD
2024-01-30 01:00:00,43176.34765625,43540.2265625,43169.21875,43439.39453125,43439.39453125,759519232,BTC-USD
2024-01-30 02:00:00,43436.4453125,43750.42578125,43436.4453125,43621.71875,43621.71875,613234688,BTC-USD
2024-01-30 03:00:00,43615.265625,43668.1640625,43480.453125,43506.83984375,43506.83984375,192352256,BTC-USD
2024-01-30 04:00:00,43513.42578125,43552.82421875,43414.19921875,43416.4296875,43416.4296875,114405376,BTC-USD
2024-01-30 05:00:00,43415.69140625,43455.43359375,43353.56640625,43358.453125,43358.453125,4075520,BTC-USD
2024-01-30 06:00:00,43364.43359375,43417.51171875,43269.71875,43333.53515625,43333.53515625,95340544,BTC-USD
2024-01-30 07:00:00,43336.4609375,43433.26171875,43320.625,43351.80859375,43351.80859375,81233920,BTC-USD
2024-01-30 08:00:00,43353.484375,43453.17578125,43238.62890625,43381.890625,43381.890625,163819520,BTC-USD
2024-01-30 09:00:00,43412.65234375,43431.33984375,43320.28515625,43320.28515625,43320.28515625,0,BTC-USD
2024-01-30 10:00:00,43321.078125,43481.72265625,43298.234375,43481.72265625,43481.72265625,34646016,BTC-USD
2024-01-30 11:00:00,43474.87890625,43547.5078125,43419.015625,43542.4375,43542.4375,206694400,BTC-USD
2024-01-30 12:00:00,43535.8671875,43838.9453125,43272.25,43362.70703125,43362.70703125,1135927296,BTC-USD
2024-01-30 13:00:00,43385.01171875,43468.55859375,43172.9296875,43296.57421875,43296.57421875,368224256,BTC-USD
2024-01-30 14:00:00,43247.62890625,43471.765625,43139.0234375,43424.15234375,43424.15234375,164923392,BTC-USD
2024-01-30 15:00:00,43450.546875,43583.65625,43334.68359375,43349.89453125,43349.89453125,14835712,BTC-USD
2024-01-30 16:00:00,43365.5625,43495.03515625,43233.5234375,43488.3828125,43488.3828125,0,BTC-USD
2024-01-30 17:00:00,43495.46875,43586.52734375,43318.4375,43411.921875,43411.921875,0,BTC-USD
2024-01-30 18:00:00,43409.3984375,43481.47265625,43296.3671875,43383.40234375,43383.40234375,0,BTC-USD
2024-01-30 19:00:00,43372.3203125,43554.82421875,43344.3515625,43534.57421875,43534.57421875,0,BTC-USD
2024-01-30 20:00:00,43545.546875,43731.90625,43511.48828125,43641.15234375,43641.15234375,759971840,BTC-USD
2024-01-30 21:00:00,43571.0703125,43683.09375,43500.671875,43545.640625,43545.640625,159399936,BTC-USD
2024-01-30 22:00:00,43551.4140625,43570.07421875,43346.44921875,43346.44921875,43346.44921875,20652032,BTC-USD
2024-01-30 23:00:00,43350.0,43350.0,42711.37109375,42941.28125,42941.28125,704018432,BTC-USD
2024-01-31 00:00:00,42946.25,43053.9375,42873.578125,42917.44921875,42917.44921875,451825664,BTC-USD
2024-01-31 01:00:00,42940.72265625,42990.46484375,42727.9140625,42806.109375,42806.109375,0,BTC-USD
2024-01-31 02:00:00,42776.56640625,42872.04296875,42691.06640625,42872.04296875,42872.04296875,0,BTC-USD
2024-01-31 03:00:00,42863.8671875,42975.6875,42856.04296875,42917.40234375,42917.40234375,0,BTC-USD
2024-01-31 04:00:00,42917.01171875,42974.3046875,42869.16015625,42956.07421875,42956.07421875,0,BTC-USD
2024-01-31 05:00:00,42947.94140625,43024.42578125,42917.7734375,42971.140625,42971.140625,6277120,BTC-USD
2024-01-31 06:00:00,42966.9765625,43034.1328125,42911.34375,42948.46484375,42948.46484375,0,BTC-USD
2024-01-31 07:00:00,42954.8984375,43048.8671875,42931.625,43048.8671875,43048.8671875,0,BTC-USD
2024-01-31 08:00:00,43038.32421875,43047.10546875,42929.2890625,42963.125,42963.125,0,BTC-USD
2024-01-31 09:00:00,42959.32421875,42959.32421875,42680.44921875,42680.44921875,42680.44921875,163700736,BTC-USD
2024-01-31 10:00:00,42634.734375,42751.70703125,42408.87890625,42431.96484375,42431.96484375,640903168,BTC-USD
2024-01-31 11:00:00,42391.32421875,42630.78125,42356.31640625,42629.55078125,42629.55078125,238878720,BTC-USD
2024-01-31 12:00:00,42624.26171875,42692.75390625,42528.50390625,42598.65625,42598.65625,0,BTC-USD
2024-01-31 13:00:00,42598.5390625,42857.546875,42511.5,42758.5703125,42758.5703125,0,BTC-USD
2024-01-31 14:00:00,42778.51953125,42939.0234375,42564.390625,42904.796875,42904.796875,294918144,BTC-USD
2024-01-31 15:00:00,42874.66015625,43418.1328125,42726.22265625,43343.2890625,43343.2890625,629798912,BTC-USD
2024-01-31 16:00:00,43350.87890625,43556.265625,43312.05859375,43482.87109375,43482.87109375,122363904,BTC-USD
2024-01-31 17:00:00,43470.77734375,43653.33203125,43458.84765625,43653.33203125,43653.33203125,67620864,BTC-USD
2024-01-31 18:00:00,43717.40625,43717.40625,43476.14453125,43493.81640625,43493.81640625,26341376,BTC-USD
2024-01-31 19:00:00,43495.86328125,43536.36328125,43056.84375,43319.1171875,43319.1171875,807354368,BTC-USD
2024-01-31 20:00:00,43317.0703125,43335.83203125,42601.3828125,42621.86328125,42621.86328125,322527232,BTC-USD
2024-01-31 21:00:00,42528.421875,42671.625,42298.9453125,42424.4921875,42424.4921875,745455616,BTC-USD
2024-01-31 22:00:00,42451.41015625,42661.39453125,42368.63671875,42645.18359375,42645.18359375,263684096,BTC-USD
2024-01-31 23:00:00,42638.484375,42639.01953125,42542.87109375,42590.13671875,42590.13671875,0,BTC-USD
2024-02-01 00:00:00,42569.76171875,42632.48046875,42236.43359375,42455.4765625,42455.4765625,0,BTC-USD
2024-02-01 01:00:00,42448.76171875,42448.76171875,41879.19140625,41985.40625,41985.40625,648820736,BTC-USD
2024-02-01 02:00:00,41951.44140625,42131.9609375,41951.44140625,42108.98046875,42108.98046875,8837120,BTC-USD
2024-02-01 03:00:00,42128.859375,42140.01953125,41955.21875,41995.87890625,41995.87890625,132382720,BTC-USD
2024-02-01 04:00:00,41988.73828125,42096.69921875,41896.6015625,42043.20703125,42043.20703125,397076480,BTC-USD
2024-02-01 05:00:00,42032.40234375,42136.0703125,42010.859375,42112.6015625,42112.6015625,118726656,BTC-USD
2024-02-01 06:00:00,42114.08984375,42176.75390625,42088.4296875,42129.91015625,42129.91015625,105451520,BTC-USD
2024-02-01 07:00:00,42152.046875,42251.98046875,42099.7578125,42185.4140625,42185.4140625,50952192,BTC-USD
2024-02-01 08:00:00,42160.23046875,42202.03515625,42088.9296875,42197.796875,42197.796875,0,BTC-USD
2024-02-01 09:00:00,42199.54296875,42207.5390625,42104.31640625,42104.31640625,42104.31640625,0,BTC-USD
2024-02-01 10:00:00,42107.109375,42287.953125,42087.14453125,42202.171875,42202.171875,0,BTC-USD
2024-02-01 11:00:00,42190.9765625,42254.75390625,42028.671875,42028.671875,42028.671875,0,BTC-USD
2024-02-01 12:00:00,42045.484375,42177.28125,41933.18359375,42104.3125,42104.3125,214921216,BTC-USD
2024-02-01 13:00:00,42108.72265625,42254.99609375,41975.75,42203.859375,42203.859375,0,BTC-USD
2024-02-01 14:00:00,42200.9375,42585.9296875,42190.2109375,42585.9296875,42585.9296875,0,BTC-USD
2024-02-01 15:00:00,42622.51171875,42908.3203125,42539.01171875,42548.1171875,42548.1171875,0,BTC-USD
2024-02-01 16:00:00,42510.34375,42675.5859375,42376.21484375,42666.47265625,42666.47265625,0,BTC-USD
2024-02-01 17:00:00,42660.51171875,43145.015625,42633.62890625,42923.203125,42923.203125,416905216,BTC-USD
2024-02-01 18:00:00,42912.16015625,43016.6796875,42774.86328125,42842.984375,42842.984375,0,BTC-USD
2024-02-01 19:00:00,42838.23046875,43243.16796875,42838.23046875,43178.9609375,43178.9609375,0,BTC-USD
2024-02-01 20:00:00,43192.3984375,43211.50390625,42902.20703125,42944.08203125,42944.08203125,0,BTC-USD
2024-02-01 21:00:00,42976.9375,43195.54296875,42976.9375,43127.125,43127.125,0,BTC-USD
2024-02-01 22:00:00,43103.64453125,43103.64453125,42895.24609375,42940.125,42940.125,0,BTC-USD
2024-02-01 23:00:00,42931.5703125,43074.37109375,42891.515625,43070.765625,43070.765625,0,BTC-USD
2024-02-02 00:00:00,43077.640625,43398.3125,43053.44140625,43189.73046875,43189.73046875,156850176,BTC-USD
2024-02-02 01:00:00,43179.171875,43280.04296875,43106.7734375,43109.40625,43109.40625,0,BTC-USD
2024-02-02 02:00:00,43109.2109375,43170.18359375,43036.16015625,43071.83203125,43071.83203125,0,BTC-USD
2024-02-02 03:00:00,43069.06640625,43090.65625,43017.24609375,43027.265625,43027.265625,0,BTC-USD
2024-02-02 04:00:00,43028.625,43041.84375,42935.296875,42957.46484375,42957.46484375,0,BTC-USD
2024-02-02 05:00:00,42951.54296875,43093.3828125,42947.859375,43093.3828125,43093.3828125,0,BTC-USD
2024-02-02 06:00:00,43090.40234375,43228.28125,43079.27734375,43161.37109375,43161.37109375,137959424,BTC-USD
2024-02-02 07:00:00,43143.2890625,43213.24609375,43090.67578125,43095.875,43095.875,214960128,BTC-USD
2024-02-02 08:00:00,43083.5078125,43087.17578125,42954.26953125,42981.015625,42981.015625,54661120,BTC-USD
2024-02-02 09:00:00,42990.828125,43032.234375,42947.484375,42964.14453125,42964.14453125,0,BTC-USD
2024-02-02 10:00:00,42960.35546875,43109.84765625,42938.38671875,43109.84765625,43109.84765625,172511232,BTC-USD
2024-02-02 11:00:00,43100.828125,43160.18359375,43044.4453125,43128.0546875,43128.0546875,27312128,BTC-USD
2024-02-02 12:00:00,43131.89453125,43208.87890625,43059.87109375,43120.42578125,43120.42578125,0,BTC-USD
2024-02-02 13:00:00,43119.22265625,43128.515625,42584.3359375,42615.8671875,42615.8671875,194224128,BTC-USD
2024-02-02 14:00:00,42661.96484375,42871.53125,42608.9453125,42788.48828125,42788.48828125,242878464,BTC-USD
2024-02-02 15:00:00,42787.0390625,43204.4375,42746.21484375,43204.4375,43204.4375,0,BTC-USD
2024-02-02 16:00:00,43205.28125,43422.48828125,43113.79296875,43208.515625,43208.515625,444780544,BTC-USD
2024-02-02 17:00:00,43214.00390625,43267.87890625,42924.40625,42924.40625,42924.40625,0,BTC-USD
2024-02-02 18:00:00,42934.08203125,42952.25390625,42802.3515625,42905.4765625,42905.4765625,0,BTC-USD
2024-02-02 19:00:00,42902.19921875,43052.4765625,42902.19921875,43046.7109375,43046.7109375,0,BTC-USD
2024-02-02 20:00:00,43044.4375,43062.5859375,42902.81640625,42903.9375,42903.9375,0,BTC-USD
2024-02-02 21:00:00,42928.4296875,43048.1015625,42928.4296875,43004.91015625,43004.91015625,0,BTC-USD
2024-02-02 22:00:00,42995.0234375,43169.0859375,42987.453125,43169.0859375,43169.0859375,0,BTC-USD
2024-02-02 23:00:00,43179.36328125,43205.43359375,43124.05078125,43177.05859375,43177.05859375,0,BTC-USD
2024-02-03 00:00:00,43184.96484375,43359.94140625,43155.8203125,43220.21875,43220.21875,0,BTC-USD
2024-02-03 01:00:00,43223.73046875,43293.1171875,43174.96875,43195.43359375,43195.43359375,0,BTC-USD
2024-02-03 02:00:00,43193.33203125,43203.3125,43149.2109375,43154.03515625,43154.03515625,0,BTC-USD
2024-02-03 03:00:00,43161.8671875,43210.4375,43135.8515625,43163.22265625,43163.22265625,0,BTC-USD
2024-02-03 04:00:00,43159.26171875,43202.734375,43152.91015625,43177.76953125,43177.76953125,0,BTC-USD
2024-02-03 05:00:00,43180.2578125,43183.7890625,43100.9140625,43144.8828125,43144.8828125,0,BTC-USD
2024-02-03 06:00:00,43149.40234375,43152.08984375,43075.80859375,43094.203125,43094.203125,0,BTC-USD
2024-02-03 07:00:00,43083.62890625,43113.07421875,43046.75390625,43046.75390625,43046.75390625,0,BTC-USD
2024-02-03 08:00:00,43043.5703125,43076.23828125,43003.0703125,43003.0703125,43003.0703125,0,BTC-USD
2024-02-03 09:00:00,43008.1171875,43110.04296875,43008.1171875,43085.05078125,43085.05078125,0,BTC-USD
2024-02-03 10:00:00,43077.7109375,43108.70703125,43043.61328125,43045.8125,43045.8125,0,BTC-USD
2024-02-03 11:00:00,43050.78125,43051.65625,42973.34765625,42983.5625,42983.5625,0,BTC-USD
2024-02-03 12:00:00,42988.37109375,43067.52734375,42974.18359375,43053.8828125,43053.8828125,0,BTC-USD
2024-02-03 13:00:00,43056.82421875,43076.76171875,43034.91796875,43058.546875,43058.546875,0,BTC-USD
2024-02-03 14:00:00,43055.98046875,43061.51953125,43024.515625,43030.609375,43030.609375,0,BTC-USD
2024-02-03 15:00:00,43033.4609375,43145.171875,42890.80859375,43112.83984375,43112.83984375,0,BTC-USD
2024-02-03 16:00:00,43108.46875,43167.9609375,43068.5078125,43088.36328125,43088.36328125,0,BTC-USD
2024-02-03 17:00:00,43086.41015625,43249.43359375,43086.41015625,43225.4765625,43225.4765625,0,BTC-USD
2024-02-03 18:00:00,43220.04296875,43225.265625,43024.1328125,43054.078125,43054.078125,0,BTC-USD
2024-02-03 19:00:00,43057.0390625,43071.83984375,43008.7109375,43034.046875,43034.046875,0,BTC-USD
2024-02-03 20:00:00,43046.55078125,43085.50390625,43003.984375,43057.92578125,43057.92578125,0,BTC-USD
2024-02-03 21:00:00,43055.3671875,43075.7890625,43016.85546875,43030.7890625,43030.7890625,0,BTC-USD
2024-02-03 22:00:00,43033.5234375,43070.23828125,43005.66015625,43022.49609375,43022.49609375,0,BTC-USD
2024-02-03 23:00:00,43020.94921875,43065.22265625,42946.0234375,42985.94921875,42985.94921875,0,BTC-USD
2024-02-04 00:00:00,42994.94140625,43000.4921875,42898.7890625,43000.4921875,43000.4921875,0,BTC-USD
2024-02-04 01:00:00,43001.01953125,43033.03515625,42945.8046875,43033.03515625,43033.03515625,0,BTC-USD
2024-02-04 02:00:00,43028.82421875,43050.37109375,43008.734375,43008.734375,43008.734375,46392320,BTC-USD
2024-02-04 03:00:00,43008.0625,43030.046875,43008.0625,43014.84375,43014.84375,79617024,BTC-USD
2024-02-04 04:00:00,43015.984375,43022.48828125,42904.53125,42909.07421875,42909.07421875,190136320,BTC-USD
2024-02-04 05:00:00,42909.40234375,42936.1953125,42870.0,42888.55078125,42888.55078125,273692672,BTC-USD
2024-02-04 06:00:00,42885.25390625,42924.23046875,42756.96875,42756.96875,42756.96875,303273984,BTC-USD
2024-02-04 07:00:00,42741.36328125,42847.6796875,42741.36328125,42835.14453125,42835.14453125,271832064,BTC-USD
2024-02-04 08:00:00,42834.67578125,42834.67578125,42778.01171875,42788.5625,42788.5625,121385984,BTC-USD
2024-02-04 09:00:00,42789.61328125,42961.58984375,42739.31640625,42945.11328125,42945.11328125,385233920,BTC-USD
2024-02-04 10:00:00,42933.51171875,42938.02734375,42872.5390625,42931.70703125,42931.70703125,108703744,BTC-USD
2024-02-04 11:00:00,42928.68359375,43092.91015625,42927.4375,43046.21484375,43046.21484375,261355520,BTC-USD
